name,isin,type,dtcreated
Steinhoff International Holdings N.V.,NL0011375019,0,2016-04-14 15:45:56
EASY SOFTWARE AG,DE000A2YN991,0,2016-04-14 16:47:26
EASY SOFTWARE AG,DE000A2YN991,0,2016-04-14 16:47:26
A.S. Création Tapeten AG,DE000A1TNNN5,0,2016-04-14 18:03:01
A.S. Création Tapeten AG,DE000A1TNNN5,0,2016-04-14 18:03:01
Bilfinger SE,DE0005909006,0,2016-04-14 20:38:42
Bilfinger SE,DE0005909006,0,2016-04-14 20:38:42
Drägerwerk AG & Co. KGaA,DE0005550602,0,2016-04-14 21:39:37
Drägerwerk AG & Co. KGaA,DE0005550602,0,2016-04-14 21:39:37
LifeWatch AG,CH0012815459,0,2016-04-14 22:00:09
LifeWatch AG,CH0012815459,0,2016-04-14 22:00:09
nebag ag,CH0005059438,0,2016-04-15 05:00:08
Edisun Power Europe AG,CH0024736404,0,2016-04-15 07:00:08
Edisun Power Europe AG,CH0024736404,0,2016-04-15 07:00:08
Orascom Development Holding AG,CH0038285679,0,2016-04-15 07:00:13
Orascom Development Holding AG,CH0038285679,0,2016-04-15 07:00:13
Elanix Biotechnologies AG,DE000A0WMJQ4,0,2016-04-15 10:01:20
Verallia Deutschland AG,DE0006851603,0,2016-04-15 13:17:36
LifeWatch AG,CH0012815459,0,2016-04-15 15:20:28
LifeWatch AG,CH0012815459,0,2016-04-15 15:20:28
Hypoport AG,DE0005493365,0,2016-04-15 15:56:56
Hypoport AG,DE0005493365,0,2016-04-15 15:56:56
Webac Holding AG,DE0008103102,0,2016-04-15 17:01:31
Accu Holding AG,CH0001366332,0,2016-04-15 17:34:08
Accu Holding AG,CH0001366332,0,2016-04-15 17:34:08
Steinhoff International Holdings N.V.,NL0011375019,0,2016-04-15 18:01:16
IMMOFINANZ AG,AT0000A21KS2,0,2016-04-18 07:57:06
IMMOFINANZ AG,AT0000A21KS2,0,2016-04-18 07:57:06
Einhell Germany AG,DE0005654933,0,2016-04-18 10:52:41
Einhell Germany AG,DE0005654933,0,2016-04-18 10:52:41
OSRAM Licht AG,DE000LED4000,0,2016-04-18 14:55:36
OSRAM Licht AG,DE000LED4000,0,2016-04-18 14:55:36
Leclanché SA,CH0110303119,0,2016-04-19 06:45:08
Leclanché SA,CH0110303119,0,2016-04-19 06:45:08
Leclanché SA,CH0110303119,0,2016-04-19 06:45:08
ad pepper media International N.V.,NL0000238145,0,2016-04-19 08:39:41
ad pepper media International N.V.,NL0000238145,0,2016-04-19 08:39:41
OSRAM Licht AG,DE000LED4000,0,2016-04-19 11:30:11
OSRAM Licht AG,DE000LED4000,0,2016-04-19 11:30:11
EDAG Engineering Group AG,CH0303692047,0,2016-04-19 13:52:32
EDAG Engineering Group AG,CH0303692047,0,2016-04-19 13:52:32
DEIKON GmbH i.I.,DE000A0EPM07,0,2016-04-19 15:50:05
YOC AG,DE0005932735,0,2016-04-19 16:31:01
YOC AG,DE0005932735,0,2016-04-19 16:31:01
Clere AG,DE000A2AA402,0,2016-04-19 18:42:30
Clere AG,DE000A2AA402,0,2016-04-19 21:56:05
Kuros Biosciences AG,CH0011025217,0,2016-04-20 07:00:10
Kuros Biosciences AG,CH0011025217,0,2016-04-20 07:00:10
Jungfraubahn Holding AG,CH0017875789,0,2016-04-20 07:00:13
Jungfraubahn Holding AG,CH0017875789,0,2016-04-20 07:00:13
Fielmann AG,DE0005772206,0,2016-04-20 07:41:02
Fielmann AG,DE0005772206,0,2016-04-20 07:41:02
LPKF Laser & Electronics Aktiengesellschaft,DE0006450000,0,2016-04-20 08:54:32
LPKF Laser & Electronics Aktiengesellschaft,DE0006450000,0,2016-04-20 08:54:32
SLEEPZ AG,DE000A2E3772,0,2016-04-20 12:30:07
SLEEPZ AG,DE000A2E3772,0,2016-04-20 12:30:07
Eyemaxx Real Estate AG,DE000A0V9L94,0,2016-04-20 14:30:06
ADO Properties S.A.,LU1250154413,0,2016-04-20 17:46:56
INTERSHOP COMMUNICATIONS AG,DE000A0EPUH1,0,2016-04-20 18:22:56
INTERSHOP COMMUNICATIONS AG,DE000A0EPUH1,0,2016-04-20 18:22:56
ENCAVIS AG,DE0006095003,0,2016-04-20 18:24:42
ENCAVIS AG,DE0006095003,0,2016-04-20 18:24:42
pferdewetten.de AG,DE000A2YN777,0,2016-04-20 18:25:16
Elmos Semiconductor AG,DE0005677108,0,2016-04-20 19:20:15
Elmos Semiconductor AG,DE0005677108,0,2016-04-20 19:20:15
Steinhoff International Holdings N.V.,NL0011375019,0,2016-04-20 19:41:30
curasan AG,DE000A2YPGM4,0,2016-04-20 19:45:26
Manz AG,DE000A0JQ5U3,0,2016-04-20 20:18:16
Manz AG,DE000A0JQ5U3,0,2016-04-20 20:18:16
ADO Properties S.A.,LU1250154413,0,2016-04-20 22:34:40
ADO Properties S.A.,LU1250154413,0,2016-04-20 22:34:40
ADO Properties S.A.,LU1250154413,0,2016-04-20 22:40:01
ENCAVIS AG,DE0006095003,0,2016-04-21 09:58:31
ENCAVIS AG,DE0006095003,0,2016-04-21 09:58:31
H&R GmbH & Co. KGaA,DE000A2E4T77,0,2016-04-21 10:42:11
H&R GmbH & Co. KGaA,DE000A2E4T77,0,2016-04-21 10:42:11
Basler AG,DE0005102008,0,2016-04-21 12:37:51
Basler AG,DE0005102008,0,2016-04-21 12:37:51
Hapag-Lloyd AG,DE000HLAG475,0,2016-04-21 13:03:17
Hapag-Lloyd AG,DE000HLAG475,0,2016-04-21 13:03:17
Steinhoff International Holdings N.V.,NL0011375019,0,2016-04-21 13:45:36
R. Stahl AG,DE000A1PHBB5,0,2016-04-21 14:58:56
R. Stahl AG,DE000A1PHBB5,0,2016-04-21 14:58:56
Steinhoff International Holdings N.V.,NL0011375019,0,2016-04-21 16:04:00
Turbon AG,DE0007504508,0,2016-04-21 16:37:45
Accu Holding AG,CH0001366332,0,2016-04-21 17:34:08
Accu Holding AG,CH0001366332,0,2016-04-21 17:34:08
Kardex AG,CH0100837282,0,2016-04-21 17:45:08
Kardex AG,CH0100837282,0,2016-04-21 17:45:08
Peach Property Group AG,CH0118530366,0,2016-04-21 19:00:08
Peach Property Group AG,CH0118530366,0,2016-04-21 19:00:08
CPI PROPERTY GROUP,LU0251710041,0,2016-04-21 19:38:25
Daimler AG,DE0007100000,0,2016-04-22 00:32:22
Daimler AG,DE0007100000,0,2016-04-22 00:32:22
Sto SE & Co. KGaA,DE0007274136,0,2016-04-22 10:22:01
Gutburg Immobilien S.A.,CH0211816381,0,2016-04-22 12:41:49
Schweizer Electronic AG,DE0005156236,0,2016-04-22 13:57:36
Schweizer Electronic AG,DE0005156236,0,2016-04-22 13:57:36
Mars One Ventures AG,CH0132106482,0,2016-04-22 14:15:15
Volkswagen AG,DE0007664039,0,2016-04-22 15:03:04
Volkswagen AG,DE0007664039,0,2016-04-22 15:03:04
Porsche Automobil Holding SE,DE000PAH0038,0,2016-04-22 15:09:47
Porsche Automobil Holding SE,DE000PAH0038,0,2016-04-22 15:09:47
aap Implantate AG,DE0005066609,0,2016-04-22 17:35:50
aap Implantate AG,DE0005066609,0,2016-04-22 17:35:50
WCM Beteiligungs- und Grundbesitz-AG,DE000A1X3X33,0,2016-04-25 07:45:07
WCM Beteiligungs- und Grundbesitz-AG,DE000A1X3X33,0,2016-04-25 07:45:07
Orascom Development Holding AG,CH0038285679,0,2016-04-25 10:26:38
Orascom Development Holding AG,CH0038285679,0,2016-04-25 10:26:38
BHS tabletop AG,DE0006102007,0,2016-04-25 10:30:06
BHS tabletop AG,DE0006102007,0,2016-04-25 10:30:06
Westag & Getalit AG,DE0007775231,0,2016-04-25 12:09:46
Westag & Getalit AG,DE0007775231,0,2016-04-25 12:09:46
Aurubis AG,DE0006766504,0,2016-04-25 16:26:21
Aurubis AG,DE0006766504,0,2016-04-25 16:26:21
Porsche Automobil Holding SE,DE000PAH0038,0,2016-04-25 16:53:42
Porsche Automobil Holding SE,DE000PAH0038,0,2016-04-25 16:53:42
Hamburger Hafen und Logistik AG,DE000A0S8488,0,2016-04-25 18:10:07
Hamburger Hafen und Logistik AG,DE000A0S8488,0,2016-04-25 18:10:07
Salzgitter AG,DE0006202005,0,2016-04-25 20:13:21
Salzgitter AG,DE0006202005,0,2016-04-25 20:13:21
Berentzen-Gruppe Aktiengesellschaft,DE0005201602,0,2016-04-25 20:22:50
Berentzen-Gruppe Aktiengesellschaft,DE0005201602,0,2016-04-25 20:22:50
Kuros Biosciences AG,CH0011025217,0,2016-04-26 07:00:09
Kuros Biosciences AG,CH0011025217,0,2016-04-26 07:00:09
MBB SE,DE000A0ETBQ4,0,2016-04-26 07:09:11
MBB SE,DE000A0ETBQ4,0,2016-04-26 07:09:11
Airopack Technology Group AG,CH0242606942,0,2016-04-26 07:20:08
Stabilus S.A.,LU1066226637,0,2016-04-26 08:26:11
Stabilus S.A.,LU1066226637,0,2016-04-26 08:26:11
Accu Holding AG,CH0001366332,0,2016-04-26 17:35:08
Intertainment AG,DE0006223605,0,2016-04-26 20:11:45
Heliocentris Energy Solutions AG i.L.,DE000A1MMHE3,0,2016-04-26 21:08:41
Heliocentris Energy Solutions AG i.L.,DE000A1MMHE3,0,2016-04-26 21:08:41
Accu Holding AG,CH0001366332,0,2016-04-27 07:00:08
Accu Holding AG,CH0001366332,0,2016-04-27 07:00:08
adidas AG,DE000A1EWWW0,0,2016-04-27 07:45:55
adidas AG,DE000A1EWWW0,0,2016-04-27 07:45:55
Wirecard AG,DE0007472060,0,2016-04-27 07:47:26
Wirecard AG,DE0007472060,0,2016-04-27 07:47:26
Steinhoff International Holdings N.V.,NL0011375019,0,2016-04-27 10:19:21
RIB Software SE,DE000A0Z2XN6,0,2016-04-27 15:49:36
RIB Software SE,DE000A0Z2XN6,0,2016-04-27 15:49:36
Air Berlin PLC,GB00B128C026,0,2016-04-27 21:20:36
Air Berlin PLC,GB00B128C026,0,2016-04-27 21:20:36
Qiagen N.V.,NL0012169213,0,2016-04-27 22:02:26
Qiagen N.V.,NL0012169213,0,2016-04-27 22:02:26
TUI AG,DE000TUAG000,0,2016-04-28 01:25:27
TUI AG,DE000TUAG000,0,2016-04-28 01:25:27
Airbus SE,NL0000235190,0,2016-04-28 06:59:54
DF Deutsche Forfait AG,DE000A2AA204,0,2016-04-28 15:06:16
DF Deutsche Forfait AG,DE000A2AA204,0,2016-04-28 15:06:16
Greiffenberger AG,DE0005897300,0,2016-04-28 16:02:01
Borussia Dortmund GmbH & Co. KGaA,DE0005493092,0,2016-04-28 16:50:55
Borussia Dortmund GmbH & Co. KGaA,DE0005493092,0,2016-04-28 16:50:55
Panamax Aktiengesellschaft,DE000A1R1C81,0,2016-04-28 17:54:40
Eyemaxx Real Estate AG,DE000A0V9L94,0,2016-04-28 19:53:20
AEVIS VICTORIA SA,CH0478634105,0,2016-04-29 07:15:08
AEVIS VICTORIA SA,CH0478634105,0,2016-04-29 07:15:08
AEVIS VICTORIA SA,CH0478634105,0,2016-04-29 07:15:08
Airopack Technology Group AG,CH0242606942,0,2016-04-29 07:20:08
CANCOM SE,DE0005419105,0,2016-04-29 11:55:06
CANCOM SE,DE0005419105,0,2016-04-29 11:55:06
ALLGEIER SE,DE000A2GS633,0,2016-04-29 12:32:50
United Labels AG,DE0005489561,0,2016-04-29 12:40:47
United Labels AG,DE0005489561,0,2016-04-29 12:40:47
INTERSHOP COMMUNICATIONS AG,DE000A0EPUH1,0,2016-04-29 12:41:11
INTERSHOP COMMUNICATIONS AG,DE000A0EPUH1,0,2016-04-29 12:41:11
4SC AG,DE000A14KL72,0,2016-04-29 13:27:46
4SC AG,DE000A14KL72,0,2016-04-29 13:27:46
Ströer SE & Co. KGaA,DE0007493991,0,2016-04-29 14:39:01
Ströer SE & Co. KGaA,DE0007493991,0,2016-04-29 14:39:01
Alexanderwerk AG,DE0005032007,0,2016-04-29 16:39:45
DF Deutsche Forfait AG,DE000A2AA204,0,2016-04-29 17:59:01
DF Deutsche Forfait AG,DE000A2AA204,0,2016-04-29 17:59:01
Travel24.com AG,DE000A0L1NQ8,0,2016-04-29 18:50:30
Intertainment AG,DE0006223605,0,2016-04-29 20:12:31
BUWOG AG,AT00BUWOG001,0,2016-04-30 02:54:56
BUWOG AG,AT00BUWOG001,0,2016-04-30 02:54:56
SolarWorld AG i.I.,DE000A1YCMM2,0,2016-05-02 08:29:36
SolarWorld AG i.I.,DE000A1YCMM2,0,2016-05-02 08:29:36
LPKF Laser & Electronics Aktiengesellschaft,DE0006450000,0,2016-05-02 08:30:21
LPKF Laser & Electronics Aktiengesellschaft,DE0006450000,0,2016-05-02 08:30:21
ALLGEIER SE,DE000A2GS633,0,2016-05-02 12:35:05
Allianz SE,DE0008404005,0,2016-05-02 14:00:08
Allianz SE,DE0008404005,0,2016-05-02 14:00:08
Medios AG,DE000A1MMCC8,0,2016-05-02 17:06:56
Steinhoff International Holdings N.V.,NL0011375019,0,2016-05-03 08:20:15
KHD Humboldt Wedag International AG,DE0006578008,0,2016-05-03 11:48:01
KHD Humboldt Wedag International AG,DE0006578008,0,2016-05-03 11:48:01
Bilfinger SE,DE0005909006,0,2016-05-03 12:37:54
Bilfinger SE,DE0005909006,0,2016-05-03 12:37:54
Adler Modemärkte AG,DE000A1H8MU2,0,2016-05-03 15:02:46
Adler Modemärkte AG,DE000A1H8MU2,0,2016-05-03 15:02:46
Westag & Getalit AG,DE0007775231,0,2016-05-03 16:27:56
Westag & Getalit AG,DE0007775231,0,2016-05-03 16:27:56
alstria office REIT-AG,DE000A0LD2U1,0,2016-05-03 17:06:21
alstria office REIT-AG,DE000A0LD2U1,0,2016-05-03 17:06:21
DIALOG SEMICONDUCTOR Plc.,GB0059822006,0,2016-05-03 22:24:02
DIALOG SEMICONDUCTOR Plc.,GB0059822006,0,2016-05-03 22:24:02
DIALOG SEMICONDUCTOR Plc.,GB0059822006,0,2016-05-03 23:06:27
DIALOG SEMICONDUCTOR Plc.,GB0059822006,0,2016-05-03 23:06:27
adidas AG,DE000A1EWWW0,0,2016-05-04 07:19:11
adidas AG,DE000A1EWWW0,0,2016-05-04 07:19:11
VERBUND AG,AT0000746409,0,2016-05-04 07:59:06
VERBUND AG,AT0000746409,0,2016-05-04 07:59:06
GFW Capital GmbH,XS0237509293,0,2016-05-04 09:38:05
GFW Capital GmbH,XS0237509293,0,2016-05-04 09:38:05
adesso SE,DE000A0Z23Q5,0,2016-05-04 13:02:32
adesso SE,DE000A0Z23Q5,0,2016-05-04 13:02:32
ItN Nanovation AG,DE000A0JL461,0,2016-05-04 14:26:20
Deutsche Börse AG,DE0005810055,0,2016-05-04 14:26:27
Deutsche Börse AG,DE0005810055,0,2016-05-04 14:26:27
a.a.a. aktiengesellschaft allgemeine anlageverwaltung,DE0007228009,0,2016-05-04 14:55:05
Leclanché SA,CH0110303119,0,2016-05-04 15:24:53
Leclanché SA,CH0110303119,0,2016-05-04 15:24:53
Solar-Fabrik Aktiengesellschaft für Produktion und Vertrieb von solartechnischen Produkten,DE0006614712,0,2016-05-04 16:40:31
Solar-Fabrik Aktiengesellschaft für Produktion und Vertrieb von solartechnischen Produkten,DE0006614712,0,2016-05-04 16:40:31
Cham Group AG,CH0001931853,0,2016-05-04 17:40:38
Cham Group AG,CH0001931853,0,2016-05-04 17:40:38
Leclanché SA,CH0110303119,0,2016-05-04 18:28:43
Leclanché SA,CH0110303119,0,2016-05-04 18:28:43
Evonik Industries AG,DE000EVNK013,0,2016-05-06 13:25:28
Evonik Industries AG,DE000EVNK013,0,2016-05-06 13:25:28
HOCHDORF Holding AG,CH0024666528,0,2016-05-09 07:00:09
HOCHDORF Holding AG,CH0024666528,0,2016-05-09 07:00:09
HOCHDORF Holding AG,CH0024666528,0,2016-05-09 07:00:09
Expedeon AG,DE000A2YN801,0,2016-05-09 09:00:06
Expedeon AG,DE000A2YN801,0,2016-05-09 09:00:06
DEIKON GmbH i.I.,DE000A0EPM07,0,2016-05-09 17:00:06
United Power Technology AG,DE000A1EMAK2,0,2016-05-09 17:24:56
United Power Technology AG,DE000A1EMAK2,0,2016-05-09 17:24:56
Bilfinger SE,DE0005909006,0,2016-05-09 19:44:32
Bilfinger SE,DE0005909006,0,2016-05-09 19:44:32
Orascom Development Holding AG,CH0038285679,0,2016-05-10 07:00:08
Orascom Development Holding AG,CH0038285679,0,2016-05-10 07:00:08
Borussia Dortmund GmbH & Co. KGaA,DE0005493092,0,2016-05-10 11:07:46
Borussia Dortmund GmbH & Co. KGaA,DE0005493092,0,2016-05-10 11:07:46
adesso SE,DE000A0Z23Q5,0,2016-05-10 14:40:57
adesso SE,DE000A0Z23Q5,0,2016-05-10 14:40:57
Bilfinger SE,DE0005909006,0,2016-05-10 18:47:51
Bilfinger SE,DE0005909006,0,2016-05-10 18:47:51
Raiffeisen Bank International AG,AT0000606306,0,2016-05-10 18:58:07
Raiffeisen Bank International AG,AT0000606306,0,2016-05-10 18:58:07
Clere AG,DE000A2AA402,0,2016-05-10 18:58:50
Clere AG,DE000A2AA402,0,2016-05-10 18:58:50
Raiffeisen Bank International AG,AT0000606306,0,2016-05-10 18:59:12
Raiffeisen Bank International AG,AT0000606306,0,2016-05-10 18:59:12
MTU Aero Engines AG,DE000A0D9PT0,0,2016-05-11 08:02:26
MTU Aero Engines AG,DE000A0D9PT0,0,2016-05-11 08:02:26
AEVIS VICTORIA SA,CH0478634105,0,2016-05-11 17:38:53
AEVIS VICTORIA SA,CH0478634105,0,2016-05-11 17:38:53
AEVIS VICTORIA SA,CH0478634105,0,2016-05-11 17:38:53
adidas AG,DE000A1EWWW0,0,2016-05-11 17:50:56
adidas AG,DE000A1EWWW0,0,2016-05-11 17:50:56
Air Berlin PLC,GB00B128C026,0,2016-05-11 17:54:36
Air Berlin PLC,GB00B128C026,0,2016-05-11 17:54:36
init innovation in traffic systems SE,DE0005759807,0,2016-05-12 12:10:36
init innovation in traffic systems SE,DE0005759807,0,2016-05-12 12:10:36
Capital One AG,DE000A0SMU79,0,2016-05-12 13:00:45
ProSiebenSat.1 Media SE,DE000PSM7770,0,2016-05-13 08:09:41
ProSiebenSat.1 Media SE,DE000PSM7770,0,2016-05-13 08:09:41
ALBIS Leasing AG,DE0006569403,0,2016-05-13 15:01:16
Bayerische Landesbank,DE000BLB25M0,0,2016-05-13 15:40:30
NEXR Technologies SE,DE000A1K03W5,0,2016-05-13 17:06:40
Airopack Technology Group AG,CH0242606942,0,2016-05-13 18:00:12
Turbon AG,DE0007504508,0,2016-05-13 18:37:01
nebag ag,CH0005059438,0,2016-05-13 21:30:02
BMI Group S.àr.l.,LU1075065190,0,2016-05-14 01:09:41
BMI Group S.àr.l.,LU1075065190,0,2016-05-14 01:09:41
Orascom Development Holding AG,CH0038285679,0,2016-05-16 07:00:10
Orascom Development Holding AG,CH0038285679,0,2016-05-16 07:00:10
HUGO BOSS AG,DE000A1PHFF7,0,2016-05-16 17:14:57
HUGO BOSS AG,DE000A1PHFF7,0,2016-05-16 17:14:57
CropEnergies AG,DE000A0LAUP1,0,2016-05-17 11:41:51
CropEnergies AG,DE000A0LAUP1,0,2016-05-17 11:41:51
West International AB,SE0002169292,0,2016-05-17 13:08:56
Asian Bamboo AG,DE000A0M6M79,0,2016-05-17 17:31:00
Accu Holding AG,CH0001366332,0,2016-05-17 17:35:08
Accu Holding AG,CH0001366332,0,2016-05-17 17:35:08
CEWE Stiftung & Co. KGaA,DE0005403901,0,2016-05-17 18:08:40
CEWE Stiftung & Co. KGaA,DE0005403901,0,2016-05-17 18:08:40
Highlight Event and Entertainment AG,CH0003583256,0,2016-05-17 18:31:18
SNP Schneider-Neureither & Partner SE,DE0007203705,0,2016-05-17 18:37:52
SNP Schneider-Neureither & Partner SE,DE0007203705,0,2016-05-17 18:37:52
Vascory AG,DE0007786303,0,2016-05-17 19:33:50
ZEAL Network SE,DE000ZEAL241,0,2016-05-17 20:24:20
ZEAL Network SE,DE000ZEAL241,0,2016-05-17 20:24:20
windeln.de SE,DE000WNDL193,0,2016-05-18 00:30:46
windeln.de SE,DE000WNDL193,0,2016-05-18 00:30:46
KUKA Aktiengesellschaft,DE0006204407,0,2016-05-18 09:34:41
KUKA Aktiengesellschaft,DE0006204407,0,2016-05-18 09:34:41
KOFIBA-Kommunalfinanzierungsbank GmbH,DE000DXA0SM3,0,2016-05-18 09:50:07
Deutsche Pfandbriefbank AG,DE0008019001,0,2016-05-18 09:51:59
Deutsche Pfandbriefbank AG,DE0008019001,0,2016-05-18 09:51:59
Südzucker AG,DE0007297004,0,2016-05-18 12:04:08
Südzucker AG,DE0007297004,0,2016-05-18 12:04:08
ItN Nanovation AG,DE000A0JL461,0,2016-05-18 12:44:10
Hapag-Lloyd AG,DE000HLAG475,0,2016-05-18 13:38:27
Hapag-Lloyd AG,DE000HLAG475,0,2016-05-18 13:38:27
Orascom Development Holding AG,CH0038285679,0,2016-05-19 07:00:13
Orascom Development Holding AG,CH0038285679,0,2016-05-19 07:00:13
Neschen AG,DE0005021307,0,2016-05-19 08:18:01
Neschen AG,DE0005021307,0,2016-05-19 08:18:01
Your Family Entertainment AG,DE000A161N14,0,2016-05-19 10:09:26
VBH Holding GmbH,DE000A161002,0,2016-05-19 10:47:36
Daimler AG,DE0007100000,0,2016-05-19 18:47:12
Daimler AG,DE0007100000,0,2016-05-19 18:47:12
Fürstenberg Capital Erste GmbH,XS0216072230,0,2016-05-19 19:00:05
Fürstenberg Capital Erste GmbH,XS0216072230,0,2016-05-19 19:00:05
Fürstenberg Capital II GmbH,DE000A0EUBN9,0,2016-05-19 19:38:51
Fürstenberg Capital II GmbH,DE000A0EUBN9,0,2016-05-19 19:38:51
Manz AG,DE000A0JQ5U3,0,2016-05-20 11:45:32
Manz AG,DE000A0JQ5U3,0,2016-05-20 11:45:32
STADA Arzneimittel AG,DE0007251803,0,2016-05-22 15:13:47
STADA Arzneimittel AG,DE0007251803,0,2016-05-22 15:13:47
Bayer Aktiengesellschaft,DE000BAY0017,0,2016-05-23 07:00:22
Bayer Aktiengesellschaft,DE000BAY0017,0,2016-05-23 07:00:22
AIXTRON SE,DE000A0WMPJ6,0,2016-05-23 07:44:51
AIXTRON SE,DE000A0WMPJ6,0,2016-05-23 07:44:51
DEPFA FUNDING III LP,noisin644414,0,2016-05-23 11:30:06
A.S. Création Tapeten AG,DE000A1TNNN5,0,2016-05-23 19:25:51
A.S. Création Tapeten AG,DE000A1TNNN5,0,2016-05-23 19:25:51
AEVIS VICTORIA SA,CH0478634105,0,2016-05-24 07:15:13
AEVIS VICTORIA SA,CH0478634105,0,2016-05-24 07:15:13
AEVIS VICTORIA SA,CH0478634105,0,2016-05-24 07:15:13
Singulus Technologies AG,DE000A1681X5,0,2016-05-24 07:20:46
Singulus Technologies AG,DE000A1681X5,0,2016-05-24 07:20:46
Steinhoff International Holdings N.V.,NL0011375019,0,2016-05-24 08:15:33
Beate Uhse Aktiengesellschaft,DE0007551400,0,2016-05-24 09:00:05
DF Deutsche Forfait AG,DE000A2AA204,0,2016-05-24 12:14:51
DF Deutsche Forfait AG,DE000A2AA204,0,2016-05-24 12:14:51
Accu Holding AG,CH0001366332,0,2016-05-24 17:36:08
Accu Holding AG,CH0001366332,0,2016-05-24 17:36:08
Epigenomics AG,DE000A11QW50,0,2016-05-24 17:56:27
Epigenomics AG,DE000A11QW50,0,2016-05-24 17:56:27
Vossloh Aktiengesellschaft,DE0007667107,0,2016-05-24 17:56:43
Vossloh Aktiengesellschaft,DE0007667107,0,2016-05-24 17:56:43
Gesco AG,DE000A1K0201,0,2016-05-25 13:32:47
Gesco AG,DE000A1K0201,0,2016-05-25 13:32:47
First Sensor AG,DE0007201907,0,2016-05-25 16:46:12
First Sensor AG,DE0007201907,0,2016-05-25 16:46:12
Kuros Biosciences AG,CH0011025217,0,2016-05-26 07:00:10
Kuros Biosciences AG,CH0011025217,0,2016-05-26 07:00:10
HIGHLIGHT COMMUNICATIONS AG,CH0006539198,0,2016-05-26 15:27:56
HIGHLIGHT COMMUNICATIONS AG,CH0006539198,0,2016-05-26 15:27:56
Hesse Newman Capital AG,DE000HNC2059,0,2016-05-26 17:35:00
Airopack Technology Group AG,CH0242606942,0,2016-05-26 18:00:08
UMS United Medical Systems International AG i.L.,DE0005493654,0,2016-05-27 13:20:20
UMS United Medical Systems International AG i.L.,DE0005493654,0,2016-05-27 13:20:20
DO Deutsche Office AG,DE000PRME020,0,2016-05-27 13:24:01
DO Deutsche Office AG,DE000PRME020,0,2016-05-27 13:24:01
4SC AG,DE000A14KL72,0,2016-05-27 15:44:00
4SC AG,DE000A14KL72,0,2016-05-27 15:44:00
ALBIS Leasing AG,DE0006569403,0,2016-05-27 16:00:50
DMG MORI AKTIENGESELLSCHAFT,DE0005878003,0,2016-05-27 18:56:11
DMG MORI AKTIENGESELLSCHAFT,DE0005878003,0,2016-05-27 18:56:11
ENCAVIS AG,DE0006095003,0,2016-05-30 08:15:08
ENCAVIS AG,DE0006095003,0,2016-05-30 08:15:08
CHORUS Clean Energy AG,DE000A12UL56,0,2016-05-30 08:47:31
CHORUS Clean Energy AG,DE000A12UL56,0,2016-05-30 08:47:31
Singulus Technologies AG,DE000A1681X5,0,2016-05-30 09:01:16
Singulus Technologies AG,DE000A1681X5,0,2016-05-30 09:01:16
Deutsche Pfandbriefbank AG,DE0008019001,0,2016-05-30 09:57:08
Deutsche Pfandbriefbank AG,DE0008019001,0,2016-05-30 09:57:08
DF Deutsche Forfait AG,DE000A2AA204,0,2016-05-30 11:06:06
DF Deutsche Forfait AG,DE000A2AA204,0,2016-05-30 11:06:06
Gesco AG,DE000A1K0201,0,2016-05-30 19:57:26
Gesco AG,DE000A1K0201,0,2016-05-30 19:57:26
ISRA VISION AG,DE0005488100,0,2016-05-31 07:57:15
ISRA VISION AG,DE0005488100,0,2016-05-31 07:57:15
DO & CO Aktiengesellschaft,AT0000818802,0,2016-05-31 09:36:41
DO & CO Aktiengesellschaft,AT0000818802,0,2016-05-31 09:36:41
Steinhoff International Holdings N.V.,NL0011375019,0,2016-05-31 10:40:37
Energiekontor AG,DE0005313506,0,2016-05-31 12:21:16
Krones AG,DE0006335003,0,2016-05-31 15:42:01
Krones AG,DE0006335003,0,2016-05-31 15:42:01
shaPE Capital AG,CH0012885841,0,2016-05-31 17:45:08
shaPE Capital AG,CH0012885841,0,2016-05-31 17:45:08
euromicron AG,DE000A1K0300,0,2016-05-31 19:02:11
euromicron AG,DE000A1K0300,0,2016-05-31 19:02:11
Fyber N.V.,NL0012377394,0,2016-05-31 21:27:21
Leclanché SA,CH0110303119,0,2016-06-01 06:21:28
Leclanché SA,CH0110303119,0,2016-06-01 06:21:28
Leclanché SA,CH0110303119,0,2016-06-01 06:21:28
Steinhoff International Holdings N.V.,NL0011375019,0,2016-06-01 08:29:25
Gothaer Allgemeine Versicherung AG,DE000A168478,0,2016-06-01 10:00:05
BREMER LAGERHAUS-GESELLSCHAFT –Aktiengesellschaft von 1877–,DE0005261606,0,2016-06-01 11:50:01
KHD Humboldt Wedag Vermögensverwaltungs-AG,DE000A1X3WW8,0,2016-06-01 12:35:46
Steilmann SE,DE000A14KR50,0,2016-06-01 13:00:25
Steilmann SE,DE000A14KR50,0,2016-06-01 13:00:25
LifeWatch AG,CH0012815459,0,2016-06-01 18:00:08
LifeWatch AG,CH0012815459,0,2016-06-01 18:00:08
Singulus Technologies AG,DE000A1681X5,0,2016-06-01 23:21:36
Singulus Technologies AG,DE000A1681X5,0,2016-06-01 23:21:36
Airopack Technology Group AG,CH0242606942,0,2016-06-02 07:00:11
CTS Eventim AG & Co. KGaA,DE0005470306,0,2016-06-02 10:30:16
CTS Eventim AG & Co. KGaA,DE0005470306,0,2016-06-02 10:30:16
